asset_id,date,name,end_date,ann_date,change_reason,source_id,available_at,decision_time
000059.SZ,20160420,华锦股份,,20160419,撤销*ST,tushare,20160419T16:00:00+08:00,20160419T09:00:00+08:00
002173.SZ,20160419,*ST千足,20160621,20160418,*ST,tushare,20160418T16:00:00+08:00,20160418T09:00:00+08:00
600339.SH,20160419,*ST天利,20170216,20160418,*ST,tushare,20160418T16:00:00+08:00,20160418T09:00:00+08:00
600520.SH,20160418,*ST中发,20170424,20160415,*ST,tushare,20160415T16:00:00+08:00,20160415T09:00:00+08:00
000927.SZ,20160418,一汽夏利,20200409,20160415,撤销*ST,tushare,20160415T16:00:00+08:00,20160415T09:00:00+08:00
002027.SZ,20160418,分众传媒,,20160418,改名,tushare,20160418T16:00:00+08:00,20160418T09:00:00+08:00
000068.SZ,20160412,华控赛格,,20160411,撤销*ST,tushare,20160411T16:00:00+08:00,20160411T09:00:00+08:00
600375.SH,20160412,*ST星马,20170307,20160411,*ST,tushare,20160411T16:00:00+08:00,20160411T09:00:00+08:00
000590.SZ,20160412,启迪古汉,,20160411,摘星改名,tushare,20160411T16:00:00+08:00,20160411T09:00:00+08:00
000856.SZ,20160411,*ST冀装,20170406,20160408,*ST,tushare,20160408T16:00:00+08:00,20160408T09:00:00+08:00
000831.SZ,20160411,*ST五稀,20170502,20160408,*ST,tushare,20160408T16:00:00+08:00,20160408T09:00:00+08:00
600212.SH,20160411,*ST江泉,20170222,20160408,*ST,tushare,20160408T16:00:00+08:00,20160408T09:00:00+08:00
600318.SH,20160407,新力金融,,20160331,改名,tushare,20160331T16:00:00+08:00,20160331T09:00:00+08:00
601886.SH,20160407,江河集团,,20160401,其他,tushare,20160401T16:00:00+08:00,20160401T09:00:00+08:00
600242.SH,20160407,中昌海运,20161109,20160406,撤销*ST,tushare,20160406T16:00:00+08:00,20160406T09:00:00+08:00
600715.SH,20160407,文投控股,,20160406,改名,tushare,20160406T16:00:00+08:00,20160406T09:00:00+08:00
600962.SH,20160407,国投中鲁,,20160406,撤销*ST,tushare,20160406T16:00:00+08:00,20160406T09:00:00+08:00
600311.SH,20160407,荣华实业,20200428,20160406,撤销ST,tushare,20160406T16:00:00+08:00,20160406T09:00:00+08:00
600870.SH,20160406,厦华电子,20180426,20160402,撤销*ST,tushare,20160402T16:00:00+08:00,20160402T09:00:00+08:00
600828.SH,20160405,茂业商业,,20160330,改名,tushare,20160330T16:00:00+08:00,20160330T09:00:00+08:00
000037.SZ,20160405,*ST南电A,20170416,20160401,*ST,tushare,20160401T16:00:00+08:00,20160401T09:00:00+08:00
600069.SH,20160405,银鸽投资,20200429,20160401,撤销*ST,tushare,20160401T16:00:00+08:00,20160401T09:00:00+08:00
600806.SH,20160401,*ST昆机,20180529,20160331,*ST,tushare,20160331T16:00:00+08:00,20160331T09:00:00+08:00
000617.SZ,20160401,*ST济柴,20170115,20160331,*ST,tushare,20160331T16:00:00+08:00,20160331T09:00:00+08:00
000606.SZ,20160401,*ST明胶,20160614,20160331,*ST,tushare,20160331T16:00:00+08:00,20160331T09:00:00+08:00
002292.SZ,20160401,奥飞娱乐,,20160401,改名,tushare,20160401T16:00:00+08:00,20160401T09:00:00+08:00
600091.SH,20160330,ST明科,,20160329,摘星,tushare,20160329T16:00:00+08:00,20160329T09:00:00+08:00
600581.SH,20160330,*ST八钢,20170502,20160329,*ST,tushare,20160329T16:00:00+08:00,20160329T09:00:00+08:00
002633.SZ,20160330,申科股份,,20160329,撤销*ST,tushare,20160329T16:00:00+08:00,20160329T09:00:00+08:00
600656.SH,20160329,退市博元,,20160322,终止上市,tushare,20160322T16:00:00+08:00,20160322T09:00:00+08:00
600319.SH,20160329,*ST亚星,20170226,20160328,*ST,tushare,20160328T16:00:00+08:00,20160328T09:00:00+08:00
000591.SZ,20160328,太阳能,,20160328,改名,tushare,20160328T16:00:00+08:00,20160328T09:00:00+08:00
002656.SZ,20160328,摩登大道,20200112,20160328,改名,tushare,20160328T16:00:00+08:00,20160328T09:00:00+08:00
000677.SZ,20160325,恒天海龙,,20160324,撤销*ST,tushare,20160324T16:00:00+08:00,20160324T09:00:00+08:00
000815.SZ,20160325,美利纸业,20160801,20160324,撤销*ST,tushare,20160324T16:00:00+08:00,20160324T09:00:00+08:00
600230.SH,20160325,*ST沧大,20170314,20160324,*ST,tushare,20160324T16:00:00+08:00,20160324T09:00:00+08:00
002417.SZ,20160323,三元达,20180208,20160322,撤销*ST,tushare,20160322T16:00:00+08:00,20160322T09:00:00+08:00
600675.SH,20160322,*ST中企,20170301,20160319,*ST,tushare,20160319T16:00:00+08:00,20160319T09:00:00+08:00
000968.SZ,20160321,*ST煤气,20170514,20160318,*ST,tushare,20160318T16:00:00+08:00,20160318T09:00:00+08:00
600163.SH,20160318,中闽能源,,20160317,撤销*ST,tushare,20160317T16:00:00+08:00,20160317T09:00:00+08:00
300242.SZ,20160317,明家联合,20180521,20160317,改名,tushare,20160317T16:00:00+08:00,20160317T09:00:00+08:00
002680.SZ,20160317,长生生物,20180725,20160317,改名,tushare,20160317T16:00:00+08:00,20160317T09:00:00+08:00
000912.SZ,20160315,泸天化,20171214,20160314,撤销*ST,tushare,20160314T16:00:00+08:00,20160314T09:00:00+08:00
600408.SH,20160315,安泰集团,20180423,20160314,撤销*ST,tushare,20160314T16:00:00+08:00,20160314T09:00:00+08:00
600715.SH,20160314,松辽汽车,20160406,20160311,撤销*ST,tushare,20160311T16:00:00+08:00,20160311T09:00:00+08:00
600179.SH,20160311,ST黑化,20160502,20160310,ST,tushare,20160310T16:00:00+08:00,20160310T09:00:00+08:00
600644.SH,20160310,乐山电力,,20160309,撤销*ST,tushare,20160309T16:00:00+08:00,20160309T09:00:00+08:00
600217.SH,20160309,秦岭水泥,20160922,20160308,撤销*ST,tushare,20160308T16:00:00+08:00,20160308T09:00:00+08:00
600071.SH,20160309,凤凰光学,,20160308,撤销*ST,tushare,20160308T16:00:00+08:00,20160308T09:00:00+08:00
600721.SH,20160308,*ST百花,20170319,20160307,*ST,tushare,20160307T16:00:00+08:00,20160307T09:00:00+08:00
002127.SZ,20160307,南极电商,,20160307,改名,tushare,20160307T16:00:00+08:00,20160307T09:00:00+08:00
000795.SZ,20160307,英洛华,,20160307,改名,tushare,20160307T16:00:00+08:00,20160307T09:00:00+08:00
000893.SZ,20160304,东凌国际,20180502,20160304,改名,tushare,20160304T16:00:00+08:00,20160304T09:00:00+08:00
002411.SZ,20160304,必康股份,20181029,20160304,改名,tushare,20160304T16:00:00+08:00,20160304T09:00:00+08:00
002036.SZ,20160303,联创电子,,20160303,改名,tushare,20160303T16:00:00+08:00,20160303T09:00:00+08:00
000967.SZ,20160302,盈峰环境,,20160302,改名,tushare,20160302T16:00:00+08:00,20160302T09:00:00+08:00
002061.SZ,20160301,*ST江化,20170313,20160229,*ST,tushare,20160229T16:00:00+08:00,20160229T09:00:00+08:00
002109.SZ,20160301,*ST兴化,20170327,20160229,*ST,tushare,20160229T16:00:00+08:00,20160229T09:00:00+08:00
300301.SZ,20160301,长方集团,,20160301,改名,tushare,20160301T16:00:00+08:00,20160301T09:00:00+08:00
000976.SZ,20160225,春晖股份,20171009,20160224,撤销*ST,tushare,20160224T16:00:00+08:00,20160224T09:00:00+08:00
000892.SZ,20160225,星美联合,20170214,20160224,撤销*ST,tushare,20160224T16:00:00+08:00,20160224T09:00:00+08:00
002015.SZ,20160225,霞客环保,20190625,20160224,撤销*ST,tushare,20160224T16:00:00+08:00,20160224T09:00:00+08:00
002552.SZ,20160223,宝鼎科技,20180502,20160223,改名,tushare,20160223T16:00:00+08:00,20160223T09:00:00+08:00
000415.SZ,20160223,渤海金控,20181113,20160223,改名,tushare,20160223T16:00:00+08:00,20160223T09:00:00+08:00
600110.SH,20160222,诺德股份,,20160216,改名,tushare,20160216T16:00:00+08:00,20160216T09:00:00+08:00
600555.SH,20160218,海航创新,20200505,20160205,改名,tushare,20160205T16:00:00+08:00,20160205T09:00:00+08:00
000007.SZ,20160217,全新好,,20160217,改名,tushare,20160217T16:00:00+08:00,20160217T09:00:00+08:00
000711.SZ,20160216,京蓝科技,,20160215,撤销*ST,tushare,20160215T16:00:00+08:00,20160215T09:00:00+08:00
600603.SH,20160215,*ST兴业,20170327,20160205,*ST,tushare,20160205T16:00:00+08:00,20160205T09:00:00+08:00
600722.SH,20160205,金牛化工,,20160204,撤销*ST,tushare,20160204T16:00:00+08:00,20160204T09:00:00+08:00
002192.SZ,20160205,融捷股份,20200421,20160204,撤销*ST,tushare,20160204T16:00:00+08:00,20160204T09:00:00+08:00
002517.SZ,20160203,恺英网络,,20160203,改名,tushare,20160203T16:00:00+08:00,20160203T09:00:00+08:00
601100.SH,20160202,恒立液压,,20160128,改名,tushare,20160128T16:00:00+08:00,20160128T09:00:00+08:00
600076.SH,20160201,康欣新材,,20160127,改名,tushare,20160127T16:00:00+08:00,20160127T09:00:00+08:00
600515.SH,20160129,海航基础,,20160127,改名,tushare,20160127T16:00:00+08:00,20160127T09:00:00+08:00
300066.SZ,20160129,三川智慧,,20160129,改名,tushare,20160129T16:00:00+08:00,20160129T09:00:00+08:00
600679.SH,20160128,上海凤凰,,20160123,改名,tushare,20160123T16:00:00+08:00,20160123T09:00:00+08:00
000709.SZ,20160126,河钢股份,,20160126,其他,tushare,20160126T16:00:00+08:00,20160126T09:00:00+08:00
002188.SZ,20160122,巴士在线,20180207,20160122,改名,tushare,20160122T16:00:00+08:00,20160122T09:00:00+08:00
002555.SZ,20160119,三七互娱,,20160119,改名,tushare,20160119T16:00:00+08:00,20160119T09:00:00+08:00
600186.SH,20160115,莲花健康,20190428,20160109,改名,tushare,20160109T16:00:00+08:00,20160109T09:00:00+08:00
002343.SZ,20160115,慈文传媒,,20160115,改名,tushare,20160115T16:00:00+08:00,20160115T09:00:00+08:00
300253.SZ,20160112,卫宁健康,,20160112,改名,tushare,20160112T16:00:00+08:00,20160112T09:00:00+08:00
002044.SZ,20160108,美年健康,,20160108,改名,tushare,20160108T16:00:00+08:00,20160108T09:00:00+08:00
300362.SZ,20160108,天翔环境,,20160108,改名,tushare,20160108T16:00:00+08:00,20160108T09:00:00+08:00
600074.SH,20171229,ST保千里,20180502,20171228,ST,tushare,20171228T16:00:00+08:00,20171228T09:00:00+08:00
300167.SZ,20171228,迪威迅,,20171228,改名,tushare,20171228T16:00:00+08:00,20171228T09:00:00+08:00
600289.SH,20171227,ST信通,20180425,20171226,ST,tushare,20171226T16:00:00+08:00,20171226T09:00:00+08:00
002664.SZ,20171226,长鹰信质,,20171226,改名,tushare,20171226T16:00:00+08:00,20171226T09:00:00+08:00
831010.BJ,20171225,凯添燃气,,20171223,改名,tushare,20171223T16:00:00+08:00,20171223T09:00:00+08:00
600061.SH,20171222,国投资本,,20171220,改名,tushare,20171220T16:00:00+08:00,20171220T09:00:00+08:00
002061.SZ,20171222,浙江交科,,20171222,改名,tushare,20171222T16:00:00+08:00,20171222T09:00:00+08:00
000155.SZ,20171218,川化股份,20181007,20171213,其他,tushare,20171213T16:00:00+08:00,20171213T09:00:00+08:00
603900.SH,20171215,莱绅通灵,,20171207,改名,tushare,20171207T16:00:00+08:00,20171207T09:00:00+08:00
000912.SZ,20171215,*ST天化,20190414,20171214,*ST,tushare,20171214T16:00:00+08:00,20171214T09:00:00+08:00
300237.SZ,20171207,美晨生态,,20171207,改名,tushare,20171207T16:00:00+08:00,20171207T09:00:00+08:00
600545.SH,20171205,卓郎智能,,20171130,改名,tushare,20171130T16:00:00+08:00,20171130T09:00:00+08:00
002456.SZ,20171201,欧菲科技,20190326,20171201,改名,tushare,20171201T16:00:00+08:00,20171201T09:00:00+08:00
000691.SZ,20171129,亚太实业,,20171128,撤销ST,tushare,20171128T16:00:00+08:00,20171128T09:00:00+08:00
002464.SZ,20171115,众应互联,,20171115,改名,tushare,20171115T16:00:00+08:00,20171115T09:00:00+08:00
600520.SH,20171108,文一科技,,20171102,改名,tushare,20171102T16:00:00+08:00,20171102T09:00:00+08:00
600622.SH,20171101,光大嘉宝,,20171025,改名,tushare,20171025T16:00:00+08:00,20171025T09:00:00+08:00
000736.SZ,20171027,中交地产,,20171027,改名,tushare,20171027T16:00:00+08:00,20171027T09:00:00+08:00
000158.SZ,20171027,常山北明,,20171027,改名,tushare,20171027T16:00:00+08:00,20171027T09:00:00+08:00
600321.SH,20171016,正源股份,20180411,20171011,改名,tushare,20171011T16:00:00+08:00,20171011T09:00:00+08:00
000811.SZ,20171013,冰轮环境,,20171013,改名,tushare,20171013T16:00:00+08:00,20171013T09:00:00+08:00
002042.SZ,20171012,华孚时尚,,20171012,改名,tushare,20171012T16:00:00+08:00,20171012T09:00:00+08:00
000976.SZ,20171010,华铁股份,,20171010,改名,tushare,20171010T16:00:00+08:00,20171010T09:00:00+08:00
300308.SZ,20171009,中际旭创,,20170930,改名,tushare,20170930T16:00:00+08:00,20170930T09:00:00+08:00
600576.SH,20170926,祥源文化,,20170921,改名,tushare,20170921T16:00:00+08:00,20170921T09:00:00+08:00
600655.SH,20170913,豫园股份,,20170906,其他,tushare,20170906T16:00:00+08:00,20170906T09:00:00+08:00
000669.SZ,20170913,金鸿控股,20200505,20170913,改名,tushare,20170913T16:00:00+08:00,20170913T09:00:00+08:00
300306.SZ,20170907,远方信息,,20170907,其他,tushare,20170907T16:00:00+08:00,20170907T09:00:00+08:00
300108.SZ,20170829,吉药控股,,20170829,改名,tushare,20170829T16:00:00+08:00,20170829T09:00:00+08:00
000710.SZ,20170828,贝瑞基因,,20170825,摘星改名,tushare,20170825T16:00:00+08:00,20170825T09:00:00+08:00
002359.SZ,20170828,北讯集团,20190505,20170828,改名,tushare,20170828T16:00:00+08:00,20170828T09:00:00+08:00
600255.SH,20170825,梦舟股份,20200505,20170822,改名,tushare,20170822T16:00:00+08:00,20170822T09:00:00+08:00
300079.SZ,20170825,数码科技,,20170825,改名,tushare,20170825T16:00:00+08:00,20170825T09:00:00+08:00
000584.SZ,20170824,哈工智能,,20170824,改名,tushare,20170824T16:00:00+08:00,20170824T09:00:00+08:00
002123.SZ,20170821,梦网集团,,20170819,改名,tushare,20170819T16:00:00+08:00,20170819T09:00:00+08:00
002619.SZ,20170815,艾格拉斯,,20170815,改名,tushare,20170815T16:00:00+08:00,20170815T09:00:00+08:00
002220.SZ,20170814,天宝食品,20190527,20170814,改名,tushare,20170814T16:00:00+08:00,20170814T09:00:00+08:00
002148.SZ,20170810,北纬科技,,20170810,其他,tushare,20170810T16:00:00+08:00,20170810T09:00:00+08:00
600745.SH,20170809,闻泰科技,,20170804,改名,tushare,20170804T16:00:00+08:00,20170804T09:00:00+08:00
002537.SZ,20170807,海联金汇,,20170807,改名,tushare,20170807T16:00:00+08:00,20170807T09:00:00+08:00
600710.SH,20170801,ST常林,20180327,20170725,恢复上市加N,tushare,20170725T16:00:00+08:00,20170725T09:00:00+08:00
600710.SH,20170731,NST常林,20170731,20170725,其他,tushare,20170725T16:00:00+08:00,20170725T09:00:00+08:00
300061.SZ,20170728,康旗股份,20200115,20170728,改名,tushare,20170728T16:00:00+08:00,20170728T09:00:00+08:00
300459.SZ,20170719,金科文化,,20170719,改名,tushare,20170719T16:00:00+08:00,20170719T09:00:00+08:00
300372.SZ,20170717,欣泰退,,20170624,终止上市,tushare,20170624T16:00:00+08:00,20170624T09:00:00+08:00
300083.SZ,20170713,劲胜智能,,20170713,改名,tushare,20170713T16:00:00+08:00,20170713T09:00:00+08:00
300007.SZ,20170707,汉威科技,,20170707,改名,tushare,20170707T16:00:00+08:00,20170707T09:00:00+08:00
300143.SZ,20170706,星普医科,20190716,20170706,改名,tushare,20170706T16:00:00+08:00,20170706T09:00:00+08:00
300268.SZ,20170629,佳沃股份,,20170629,改名,tushare,20170629T16:00:00+08:00,20170629T09:00:00+08:00
000408.SZ,20170627,藏格控股,20200505,20170627,改名,tushare,20170627T16:00:00+08:00,20170627T09:00:00+08:00
600898.SH,20170616,国美通讯,20200429,20170613,改名,tushare,20170613T16:00:00+08:00,20170613T09:00:00+08:00
300405.SZ,20170616,科隆股份,,20170616,改名,tushare,20170616T16:00:00+08:00,20170616T09:00:00+08:00
002625.SZ,20170616,光启技术,,20170616,改名,tushare,20170616T16:00:00+08:00,20170616T09:00:00+08:00
600226.SH,20170615,瀚叶股份,,20170610,改名,tushare,20170610T16:00:00+08:00,20170610T09:00:00+08:00
000995.SZ,20170615,皇台酒业,20180502,20170614,撤销*ST,tushare,20170614T16:00:00+08:00,20170614T09:00:00+08:00
600221.SH,20170612,海航控股,,20170607,改名,tushare,20170607T16:00:00+08:00,20170607T09:00:00+08:00
002193.SZ,20170612,如意集团,,20170612,改名,tushare,20170612T16:00:00+08:00,20170612T09:00:00+08:00
002558.SZ,20170609,巨人网络,,20170609,改名,tushare,20170609T16:00:00+08:00,20170609T09:00:00+08:00
000611.SZ,20170608,天首发展,20190505,20170607,撤销*ST,tushare,20170607T16:00:00+08:00,20170607T09:00:00+08:00
600732.SH,20170607,ST新梅,20191226,20170527,恢复上市加N,tushare,20170527T16:00:00+08:00,20170527T09:00:00+08:00
000980.SZ,20170607,众泰汽车,,20170606,改名,tushare,20170606T16:00:00+08:00,20170606T09:00:00+08:00
600732.SH,20170606,NST新梅,20170606,20170527,其他,tushare,20170527T16:00:00+08:00,20170527T09:00:00+08:00
300081.SZ,20170605,恒信东方,,20170603,改名,tushare,20170603T16:00:00+08:00,20170603T09:00:00+08:00
002379.SZ,20170601,宏创控股,,20170601,改名,tushare,20170601T16:00:00+08:00,20170601T09:00:00+08:00
002530.SZ,20170531,金财互联,,20170527,改名,tushare,20170527T16:00:00+08:00,20170527T09:00:00+08:00
002180.SZ,20170526,纳思达,,20170526,改名,tushare,20170526T16:00:00+08:00,20170526T09:00:00+08:00
000968.SZ,20170525,蓝焰控股,,20170525,改名,tushare,20170525T16:00:00+08:00,20170525T09:00:00+08:00
000033.SZ,20170524,新都退,,20170518,终止上市,tushare,20170518T16:00:00+08:00,20170518T09:00:00+08:00
002379.SZ,20170524,鲁丰环保,20170531,20170523,撤销*ST,tushare,20170523T16:00:00+08:00,20170523T09:00:00+08:00
000408.SZ,20170523,金谷源,20170626,20170522,撤销*ST,tushare,20170522T16:00:00+08:00,20170522T09:00:00+08:00
002614.SZ,20170522,奥佳华,,20170522,改名,tushare,20170522T16:00:00+08:00,20170522T09:00:00+08:00
000505.SZ,20170519,珠江控股,20180312,20170518,撤销*ST,tushare,20170518T16:00:00+08:00,20170518T09:00:00+08:00
002739.SZ,20170519,万达电影,,20170519,改名,tushare,20170519T16:00:00+08:00,20170519T09:00:00+08:00
000633.SZ,20170518,合金投资,,20170517,撤销*ST,tushare,20170517T16:00:00+08:00,20170517T09:00:00+08:00
002289.SZ,20170518,宇顺电子,20190425,20170517,撤销*ST,tushare,20170517T16:00:00+08:00,20170517T09:00:00+08:00
000968.SZ,20170515,煤气化,20170524,20170512,撤销*ST,tushare,20170512T16:00:00+08:00,20170512T09:00:00+08:00
000913.SZ,20170515,钱江摩托,,20170512,撤销*ST,tushare,20170512T16:00:00+08:00,20170512T09:00:00+08:00
000504.SZ,20170512,南华生物,20190505,20170511,撤销*ST,tushare,20170511T16:00:00+08:00,20170511T09:00:00+08:00
600967.SH,20170510,内蒙一机,,20170505,改名,tushare,20170505T16:00:00+08:00,20170505T09:00:00+08:00
600391.SH,20170509,航发科技,,20170504,改名,tushare,20170504T16:00:00+08:00,20170504T09:00:00+08:00
600893.SH,20170509,航发动力,,20170504,改名,tushare,20170504T16:00:00+08:00,20170504T09:00:00+08:00
600339.SH,20170508,中油工程,,20170505,撤销*ST,tushare,20170505T16:00:00+08:00,20170505T09:00:00+08:00
002401.SZ,20170505,中远海科,,20170505,改名,tushare,20170505T16:00:00+08:00,20170505T09:00:00+08:00
600390.SH,20170504,五矿资本,,20170503,撤销*ST,tushare,20170503T16:00:00+08:00,20170503T09:00:00+08:00
000622.SZ,20170504,恒立实业,,20170503,撤销*ST,tushare,20170503T16:00:00+08:00,20170503T09:00:00+08:00
600844.SH,20170503,*ST丹科,20180301,20170429,*ST,tushare,20170429T16:00:00+08:00,20170429T09:00:00+08:00
000932.SZ,20170503,*ST华菱,20180308,20170429,*ST,tushare,20170429T16:00:00+08:00,20170429T09:00:00+08:00
600847.SH,20170503,*ST万里,20180508,20170429,*ST,tushare,20170429T16:00:00+08:00,20170429T09:00:00+08:00
000410.SZ,20170503,*ST沈机,20180228,20170429,*ST,tushare,20170429T16:00:00+08:00,20170429T09:00:00+08:00
600877.SH,20170503,*ST嘉陵,20180402,20170429,*ST,tushare,20170429T16:00:00+08:00,20170429T09:00:00+08:00
000982.SZ,20170503,*ST中绒,,20170429,*ST,tushare,20170429T16:00:00+08:00,20170429T09:00:00+08:00
600654.SH,20170503,*ST中安,20180509,20170429,*ST,tushare,20170429T16:00:00+08:00,20170429T09:00:00+08:00
600747.SH,20170503,*ST大控,20180509,20170429,*ST,tushare,20170429T16:00:00+08:00,20170429T09:00:00+08:00
000659.SZ,20170503,*ST中富,20180424,20170429,*ST,tushare,20170429T16:00:00+08:00,20170429T09:00:00+08:00
600401.SH,20170503,*ST海润,20190526,20170429,*ST,tushare,20170429T16:00:00+08:00,20170429T09:00:00+08:00
600423.SH,20170503,*ST柳化,20191219,20170429,*ST,tushare,20170429T16:00:00+08:00,20170429T09:00:00+08:00
